query_id,doc_id,method,chunk_id,label_0_1_2,rationale,annotator,status
Q002,DOC01_BIK,semantic_maxmin,47,2,"score=0.519 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Rasio Konstruksi Perhitungan rasio pekerja tetap konstruksi, hari-orang pekerja harian, balas jasa dan upah pekerja kons",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,54,1,"score=0.514 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: The ratio formula is as follows: where, Rt =  Ratio of permanent workers, mandays, Penjelasan Explanation jasa dan upah,",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,67,1,score=0.468 hits=4/5 pages=[?] page_match=False ev_type=paragraph | preview: Hal tersebut dilakukan dengan meminimalkan perbedaan (selisih terkecil) persentase perubahan dari triwulan ke triwulan d,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,14,1,score=0.430 hits=4/5 pages=[?] page_match=False ev_type=paragraph | preview: c. Indeks dan Nilai Balas Jasa dan Upah Pekerja Konstruksi. d. Indeks dan Nilai Balas Jasa Pekerja Tetap Konstruksi. e. ,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,55,1,"score=0.410 hits=4/5 pages=[?] page_match=False ev_type=paragraph | preview: 2.2  Indeks Tahun Dasar 2016 Indeks tahun dasar 2016 masing-masing provinsi diperoleh dari dua sumber, yaitu: hasil peng",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,84,1,"score=0.397 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: TENAGA KERJA, BALAS JASA, DAN RATA-RATA UPAH Uraian Triwulan IV-2022 (Okt - Des) Triwulan I-2023 (Jan - Mar) Triwulan II",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,61,1,"score=0.369 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: ( ) – % NK NP NS NR = × ( ) – % NK NP NS NR = × Benchmark Indeks Konstruksi (2016=100), 2018–2023 Benchmark of Construct",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,91,1,score=0.369 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: Bermasalah 5. Sangat bermasalah Upah Pekerja Tidak Tetap/Harian per Orang per Hari Jumlah Pekerja Tidak Tetap/Harian Tri,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,75,1,score=0.367 hits=5/5 pages=[?] page_match=False ev_type=paragraph [TABLE]| preview: Yogyakarta Jawa Timur Banten Bali Nusa Tenggara Barat Nusa Tenggara Timur Kalimantan Barat Kalimantan Tengah Kalimantan ,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,138,1,"score=0.354 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: Nilai dari Pendapatan Lain [Blok VIII, Baris 9 Jumlah Kolom ] JUMLAH A [ 1 + 2 + 3] RINCIAN PENDAPATAN Nilai Konstruksi ",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,73,1,score=0.338 hits=5/5 pages=[?] page_match=False ev_type=paragraph [TABLE]| preview: obtain quarterly benchmark indices base year 2016 for each variable. Tabel-tabel Tables TABEL TABLE Benchmark Indeks Kon,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,25,1,"score=0.302 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: Balas Jasa Pekerja Tetap Balas jasa adalah seluruh pengeluaran yang dibayarkan kepada pekerja tetap berupa upah gaji, up",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,93,1,"score=0.293 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Kecil Menengah ≥ 50 Miliar ≥ 2,5 Miliar - 50 Miliar 0 - 2,5 Miliar 1-14 Mei 1-14 Feb 2024 1-14 Agst 1-14 Nov BPS PUSAT B",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,121,1,score=0.284 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: J U M L A H (1+2+ … +11) No APBD APBN APBD Volume Pekerjaan KBLI 2021 Kode Kab/Kota Kota Surakarta Kota Surakarta Kab. G,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,120,1,score=0.279 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: / / % % / / % % / / % % % / / % / / % % / / % % / / % % / / % % / / % % / / % % % / / % s/d 31/12/22 s/d 31/12/23 Bulan/,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,109,1,score=0.278 hits=3/5 pages=[?] page_match=False ev_type=paragraph | preview: Modal Sendiri Persentase Lainnya: (tuliskan ………………...……………) JUMLAH [1 + 2 + 3] BLOK III. PENAMBAHAN DAN PENGURANGAN BARA,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,117,1,score=0.270 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: 2. Rata-rata Persentase penggunaan bahan/material terhadap nilai konstruksi yang diselesaikan selama tahun 2023 % 3. Rat,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,13,1,score=0.255 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Series data yang digunakan dalam benchmarking adalah: a. Indeks dan Banyaknya Pekerja Tetap Konstruksi. b. Indeks dan Ba,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,92,1,score=0.250 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Pekerjaan yang disubkontrakkan : (Blok III Rincian b) Nilai konstruksi yang diselesaikan : pada triwulanan triwulan ters,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,96,1,score=0.228 hits=1/5 pages=[?] page_match=False ev_type=paragraph | preview: Membuat Publikasi Indikator Konstruksi Triwulanan Besar Perusahaan mengisi Kuesioner sesuai dengan triwulan survei dan j,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,23,1,"score=0.222 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: a. Pekerja tetap adalah pekerja yang bekerja pada perusahaan dengan menerima balas jasa/gaji secara tetap, baik ada kegi",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,107,1,"score=0.222 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Pinjaman Lembaga Keuangan Pekerja Tetap adalah pekerja yang mendapatkan upah/gaji secara tetap, tidak tergantung pada ke",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,semantic_maxmin,33,1,"score=0.217 hits=2/5 pages=[?] page_match=False ev_type=paragraph | preview: Compensation of Permanent Worker Compensation is all expenses paid to the permanent worker in the form of wage/salary, o",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,2,2,score=0.671 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Desain Kover/Cover Designer Prisita Nallavasthi v B enchmark indeks konstruksi bertujuan untuk menyajikan data yang sela,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,51,2,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,56,2,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,61,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,66,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,71,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,76,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,81,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,86,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,91,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,96,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,101,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,106,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,111,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,116,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,121,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,126,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,131,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,146,1,"score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Benchmarked Quarterly Growth (q-to-q) of Construction (percent), 2018–2023 Uraian Tahun/Years Description Pekerja Tetap/",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,157,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,168,1,"score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Benchmarked Quarterly Growth (q-to-q) of Construction (percent), 2018–2023 Uraian Tahun/Years Description Pekerja Tetap/",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,179,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,190,1,"score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Benchmarked Quarterly Growth (q-to-q) of Construction (percent), 2018–2023 Uraian Tahun/Years Description Pekerja Tetap/",auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,201,1,score=0.538 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: Uraian Tahun/Years Description Pekerja Tetap/Permanent Workers Triwulan/Quarter I Triwulan/Quarter II Triwulan/Quarter I,auto,auto_labeled_needs_validation
Q002,DOC01_BIK,recursive,137,1,"score=0.533 hits=5/5 pages=[?] page_match=False ev_type=paragraph | preview: 4,23 4,22 INDONESIA TABEL TABLE Benchmark Pertumbuhan Indeks Konstruksi Triwulanan (persen), 2018–2023 Benchmarked Quart",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,4,2,score=0.740 hits=4/4 pages=[7] page_match=True ev_type=paragraph | preview: KATA PENGANTAR  selaras antara hasil Survei Perusahaan Konstruksi Triwulanan dan Survei Perusahaan Konstruksi Tahunan. M,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,43,1,score=0.541 hits=3/4 pages=[25] page_match=False ev_type=paragraph | preview: 2.2.4 Benchmark Indeks Konstruksi  Benchmarking merupakan suatu teknik yang berkaitan dengan cara pengkombinasian data d,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,37,1,"score=0.338 hits=2/4 pages=[23] page_match=False ev_type=paragraph | preview: 2.2 Indeks Tahun Dasar 2016  Indeks tahun dasar 2016 masing-masing provinsi diperoleh dari dua sumber, yaitu: hasil peng",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,41,1,"score=0.338 hits=2/4 pages=[24] page_match=False ev_type=paragraph | preview: 2.2.2 From the Value of Annual Construction Statistics  Data yang diolah adalah: pekerja tetap, hari- orang, balas jasa ",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,13,1,score=0.333 hits=2/4 pages=[13] page_match=False ev_type=paragraph | preview: Tabel/Tables 2.3 24 2.5 26 2.7 2.8 2.2.29 Provinsi/Province : Sulawesi Tenggara .. 2.2.30 Provinsi/Province : Gorontalo ,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,38,1,"score=0.333 hits=2/4 pages=[23] page_match=False ev_type=paragraph | preview: 2.21 Indeks Berantai Triwulanan  a. Indeks yang diolah adalah: pekerja tetap, hari-orang, balas jasa dan upah, balas jas",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,15,1,"score=0.313 hits=2/4 pages=[14] page_match=False ev_type=paragraph | preview: Tabel/Tables  211 Benchmark Indeks Upah Pekerja Tidak Tetap/Harian Konstruksi (2016—100) Tahunan Menurut Provinsi, 2018-",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,45,1,"score=0.313 hits=2/4 pages=[26,29] page_match=False ev_type=paragraph | preview: 2.2.4 Benchmark of Construction Indices  dengan Metode Proportional Denton untuk mendapatkanindeksbenchmarktriwulanantah",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,14,1,score=0.309 hits=2/4 pages=[13] page_match=False ev_type=paragraph | preview: Tabel/Tables  Benchmarked Annual Growth (y-on-y) of Compensation and Wages of Construction Workers by Province (percent),auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,40,1,"score=0.279 hits=2/4 pages=[23,24] page_match=False ev_type=paragraph | preview: 2.2.1 Ouarterly Chained Indices  a.  Processed indices: permanent workers, mandays, compensation and wages, compensation",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,20,1,score=0.272 hits=1/4 pages=[19] page_match=False ev_type=paragraph | preview: RUANG LINGKUP  Statistik konstruksi yang dijadikan sebagai dasar data benchmarking ini adalah hasil Survei Perusahaan Ko,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,42,1,score=0.268 hits=1/4 pages=[24] page_match=False ev_type=paragraph | preview: 2.2.3 Growth Rate  Pertumbuhan menunjukkan pergerakan agregat yang berfluktuasi dari satu waktu tertentu terhadap waktu ,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,3,1,"score=0.219 hits=1/4 pages=[5] page_match=False ev_type=paragraph | preview: TIM PENYUSUN/COMPILERS  Benchmark Indeks Konstruksi (2016-100), 2018-2023 Benchmark of Construction Indices (2016-100), ",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,17,1,"score=0.213 hits=1/4 pages=[15] page_match=False ev_type=paragraph | preview: 31 Benchmark Indeks Konstruksi (2016-100) Indonesia, 2018-2023 Benchmarked Construction Indices of Indonesia (2016-100),",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,213,1,"score=0.213 hits=1/4 pages=[112,113,115,116,117,118] page_match=False ev_type=paragraph | preview: PROVINSI/PROVINCE : PAPUA  INDONESIA  16,22  19,75  -17,09  6,31  6,63  Benchmark Indeks Konstruksi (2016-100), 2018-202",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,230,1,"score=0.213 hits=1/4 pages=[130] page_match=False ev_type=paragraph | preview: BLOK VII. PENDAPATAN DAN PENGELUARAN  19  lol  ,  2  :  ,  :  :  7  :  ,  Kl  ""  2. Rata-rata Persentase penggunaan baha",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,223,1,"score=0.209 hits=1/4 pages=[128,129] page_match=False ev_type=paragraph | preview: SURVEI PERUSAHAAN KONSTRUKSI TAHUNAN  Benchmark Indeks Konstruksi (2016-—100), 2018-2023 Benchmark of Construction Indic",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,27,1,score=0.193 hits=1/4 pages=[20] page_match=False ev_type=paragraph | preview: 5. Compensation of Permanent Worker  Balas jasa adalah seluruh pengeluaran yang dibayarkan kepada pekerja tetap berupa u,auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,6,1,"score=0.189 hits=1/4 pages=[9] page_match=False ev_type=paragraph | preview: DAFTAR ISI/CONTENTS  Benchmark Indeks Konstruksi (2016-100), 2018-2023 Benchmark of Construction Indices (2016-100), 201",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,2,1,"score=0.189 hits=1/4 pages=[4] page_match=False ev_type=paragraph | preview: BENCHMARK INDEKS KONSTRUKSI (2016-100), Benchmark of Construction Indices (2016-100), 2018-2023  Volume 14, 2025  Katalo",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,36,1,"score=0.189 hits=1/4 pages=[22,23] page_match=False ev_type=paragraph | preview: where,  R, - Rasio pekerja tetap, hari-orang, balas R, 5 Ratio of permanent workers, mandays,  Benchmark Indeks Konstruk",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,239,1,"score=0.189 hits=1/4 pages=[134,137] page_match=False ev_type=paragraph | preview: PEKERJAAN KONSTRUKSI TAHUN 2023  Benchmark Indeks Konstruksi (2016-—100), 2018-2023 Benchmark of Construction Indices (2",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,5,1,"score=0.184 hits=1/4 pages=[8,9] page_match=False ev_type=paragraph | preview: PREFACE  result of The Ouarterly Construction Establishment Survey and The Annual Construction Establishment Survey. Thi",auto,auto_labeled_needs_validation
Q003,DOC01_BIK,element,117,1,"score=0.184 hits=1/4 pages=[64,65] page_match=False ev_type=paragraph | preview: PROVINSI/PROVINCE : PAPUA  Triwulan/Ouarter IV  142,41  162,52  133,44  140,75  153,69  Benchmark Indeks Konstruksi (201",auto,auto_labeled_needs_validation
